x y z rx ry rz timestamp left_image right_image
7757721.012392 -363569.314552 0.000000 0.041566 0.008309 0.671365 1511378411.872209 /dados/ufes/20171122/1511378411.872209.bb3.l.png /dados/ufes/20171122/1511378411.872209.bb3.r.png
7757721.011395 -363569.314081 0.000000 0.041712 0.008511 0.671527 1511378411.934731 /dados/ufes/20171122/1511378411.934731.bb3.l.png /dados/ufes/20171122/1511378411.934731.bb3.r.png
7757721.011266 -363569.305909 0.000000 0.041607 0.008185 0.672802 1511378411.997241 /dados/ufes/20171122/1511378411.997241.bb3.l.png /dados/ufes/20171122/1511378411.997241.bb3.r.png
7757721.003699 -363569.314592 0.000000 0.041474 0.008377 0.671050 1511378412.059749 /dados/ufes/20171122/1511378412.059749.bb3.l.png /dados/ufes/20171122/1511378412.059749.bb3.r.png
7757720.996414 -363569.312885 0.000000 0.041502 0.008324 0.671476 1511378412.122295 /dados/ufes/20171122/1511378412.122295.bb3.l.png /dados/ufes/20171122/1511378412.122295.bb3.r.png
7757720.988918 -363569.310371 0.000000 0.041386 0.008321 0.671832 1511378412.184735 /dados/ufes/20171122/1511378412.184735.bb3.l.png /dados/ufes/20171122/1511378412.184735.bb3.r.png
7757720.987693 -363569.310128 0.000000 0.041568 0.008204 0.671650 1511378412.247237 /dados/ufes/20171122/1511378412.247237.bb3.l.png /dados/ufes/20171122/1511378412.247237.bb3.r.png
7757720.994222 -363569.312539 0.000000 0.041572 0.008186 0.672783 1511378412.309791 /dados/ufes/20171122/1511378412.309791.bb3.l.png /dados/ufes/20171122/1511378412.309791.bb3.r.png
7757720.992011 -363569.314279 0.000000 0.041685 0.008003 0.671496 1511378412.372245 /dados/ufes/20171122/1511378412.372245.bb3.l.png /dados/ufes/20171122/1511378412.372245.bb3.r.png
7757720.994189 -363569.311567 0.000000 0.041910 0.007905 0.671468 1511378412.434717 /dados/ufes/20171122/1511378412.434717.bb3.l.png /dados/ufes/20171122/1511378412.434717.bb3.r.png
7757721.003398 -363569.313473 0.000000 0.042006 0.007939 0.671922 1511378412.497270 /dados/ufes/20171122/1511378412.497270.bb3.l.png /dados/ufes/20171122/1511378412.497270.bb3.r.png
7757720.997885 -363569.314507 0.000000 0.042135 0.007752 0.672740 1511378412.559749 /dados/ufes/20171122/1511378412.559749.bb3.l.png /dados/ufes/20171122/1511378412.559749.bb3.r.png
7757720.995299 -363569.318256 0.000000 0.042053 0.007755 0.673261 1511378412.622298 /dados/ufes/20171122/1511378412.622298.bb3.l.png /dados/ufes/20171122/1511378412.622298.bb3.r.png
7757720.982713 -363569.328590 0.000000 0.042062 0.007615 0.673489 1511378412.684727 /dados/ufes/20171122/1511378412.684727.bb3.l.png /dados/ufes/20171122/1511378412.684727.bb3.r.png
7757720.978041 -363569.333227 0.000000 0.041876 0.007613 0.672081 1511378412.747260 /dados/ufes/20171122/1511378412.747260.bb3.l.png /dados/ufes/20171122/1511378412.747260.bb3.r.png
7757720.973911 -363569.325734 0.000000 0.041980 0.007486 0.672562 1511378412.809788 /dados/ufes/20171122/1511378412.809788.bb3.l.png /dados/ufes/20171122/1511378412.809788.bb3.r.png
7757720.996863 -363569.313083 0.000000 0.042091 0.007336 0.671232 1511378412.872235 /dados/ufes/20171122/1511378412.872235.bb3.l.png /dados/ufes/20171122/1511378412.872235.bb3.r.png
7757720.993999 -363569.328052 0.000000 0.042281 0.006963 0.672596 1511378412.934759 /dados/ufes/20171122/1511378412.934759.bb3.l.png /dados/ufes/20171122/1511378412.934759.bb3.r.png
7757721.001073 -363569.326532 0.000000 0.042214 0.006596 0.670837 1511378412.997261 /dados/ufes/20171122/1511378412.997261.bb3.l.png /dados/ufes/20171122/1511378412.997261.bb3.r.png
7757720.992975 -363569.324598 0.000000 0.042275 0.006591 0.670816 1511378413.059731 /dados/ufes/20171122/1511378413.059731.bb3.l.png /dados/ufes/20171122/1511378413.059731.bb3.r.png
7757720.986588 -363569.311012 0.000000 0.041888 0.006473 0.671304 1511378413.122266 /dados/ufes/20171122/1511378413.122266.bb3.l.png /dados/ufes/20171122/1511378413.122266.bb3.r.png
7757721.006669 -363569.322797 0.000000 0.041934 0.006581 0.673105 1511378413.184746 /dados/ufes/20171122/1511378413.184746.bb3.l.png /dados/ufes/20171122/1511378413.184746.bb3.r.png
7757721.007325 -363569.307476 0.000000 0.042095 0.006630 0.672454 1511378413.247266 /dados/ufes/20171122/1511378413.247266.bb3.l.png /dados/ufes/20171122/1511378413.247266.bb3.r.png
7757721.007646 -363569.312790 0.000000 0.041979 0.006711 0.673117 1511378413.309802 /dados/ufes/20171122/1511378413.309802.bb3.l.png /dados/ufes/20171122/1511378413.309802.bb3.r.png
7757721.012797 -363569.308363 0.000000 0.041924 0.006663 0.671591 1511378413.372258 /dados/ufes/20171122/1511378413.372258.bb3.l.png /dados/ufes/20171122/1511378413.372258.bb3.r.png
7757721.005198 -363569.311345 0.000000 0.042306 0.006731 0.671269 1511378413.434744 /dados/ufes/20171122/1511378413.434744.bb3.l.png /dados/ufes/20171122/1511378413.434744.bb3.r.png
7757720.996856 -363569.322466 0.000000 0.042396 0.006713 0.670573 1511378413.497266 /dados/ufes/20171122/1511378413.497266.bb3.l.png /dados/ufes/20171122/1511378413.497266.bb3.r.png
7757720.997362 -363569.316401 0.000000 0.042291 0.006803 0.670939 1511378413.559770 /dados/ufes/20171122/1511378413.559770.bb3.l.png /dados/ufes/20171122/1511378413.559770.bb3.r.png
7757721.005090 -363569.308204 0.000000 0.042296 0.007080 0.671705 1511378413.622301 /dados/ufes/20171122/1511378413.622301.bb3.l.png /dados/ufes/20171122/1511378413.622301.bb3.r.png
7757720.977816 -363569.313122 0.000000 0.042230 0.007176 0.673386 1511378413.684738 /dados/ufes/20171122/1511378413.684738.bb3.l.png /dados/ufes/20171122/1511378413.684738.bb3.r.png
7757720.983109 -363569.312656 0.000000 0.042289 0.007118 0.671610 1511378413.747241 /dados/ufes/20171122/1511378413.747241.bb3.l.png /dados/ufes/20171122/1511378413.747241.bb3.r.png
7757720.997315 -363569.312809 0.000000 0.042446 0.007438 0.671423 1511378413.809806 /dados/ufes/20171122/1511378413.809806.bb3.l.png /dados/ufes/20171122/1511378413.809806.bb3.r.png
7757720.999234 -363569.304327 0.000000 0.042295 0.007383 0.670915 1511378413.872256 /dados/ufes/20171122/1511378413.872256.bb3.l.png /dados/ufes/20171122/1511378413.872256.bb3.r.png
7757720.994563 -363569.312843 0.000000 0.042240 0.007769 0.670940 1511378413.934787 /dados/ufes/20171122/1511378413.934787.bb3.l.png /dados/ufes/20171122/1511378413.934787.bb3.r.png
7757720.991010 -363569.330425 0.000000 0.042436 0.007935 0.672412 1511378413.997281 /dados/ufes/20171122/1511378413.997281.bb3.l.png /dados/ufes/20171122/1511378413.997281.bb3.r.png
7757720.995815 -363569.323229 0.000000 0.042530 0.007772 0.670486 1511378414.059777 /dados/ufes/20171122/1511378414.059777.bb3.l.png /dados/ufes/20171122/1511378414.059777.bb3.r.png
7757721.016139 -363569.311125 0.000000 0.042566 0.007579 0.671802 1511378414.122293 /dados/ufes/20171122/1511378414.122293.bb3.l.png /dados/ufes/20171122/1511378414.122293.bb3.r.png
7757721.011034 -363569.302488 0.000000 0.042328 0.007596 0.672450 1511378414.184760 /dados/ufes/20171122/1511378414.184760.bb3.l.png /dados/ufes/20171122/1511378414.184760.bb3.r.png
7757721.009112 -363569.307333 0.000000 0.042386 0.007685 0.673632 1511378414.247256 /dados/ufes/20171122/1511378414.247256.bb3.l.png /dados/ufes/20171122/1511378414.247256.bb3.r.png
7757721.013115 -363569.306497 0.000000 0.042266 0.007978 0.671522 1511378414.309834 /dados/ufes/20171122/1511378414.309834.bb3.l.png /dados/ufes/20171122/1511378414.309834.bb3.r.png
7757721.007034 -363569.301093 0.000000 0.042229 0.008015 0.671629 1511378414.372292 /dados/ufes/20171122/1511378414.372292.bb3.l.png /dados/ufes/20171122/1511378414.372292.bb3.r.png
7757721.005169 -363569.299663 0.000000 0.042273 0.008062 0.671439 1511378414.434798 /dados/ufes/20171122/1511378414.434798.bb3.l.png /dados/ufes/20171122/1511378414.434798.bb3.r.png
7757721.013825 -363569.283224 0.000000 0.042010 0.007747 0.671278 1511378414.497293 /dados/ufes/20171122/1511378414.497293.bb3.l.png /dados/ufes/20171122/1511378414.497293.bb3.r.png
7757721.015330 -363569.286098 0.000000 0.041840 0.007761 0.671591 1511378414.559783 /dados/ufes/20171122/1511378414.559783.bb3.l.png /dados/ufes/20171122/1511378414.559783.bb3.r.png
