x y z rx ry rz timestamp left_image right_image
7757730.325948 -363561.896588 0.000000 0.052488 0.018573 0.637479 1482938993.992578 /dados/ufes/20161228/1482938993.992578.bb3.l.png /dados/ufes/20161228/1482938993.992578.bb3.r.png
7757730.327062 -363561.896220 0.000000 0.052478 0.018549 0.637515 1482938994.054750 /dados/ufes/20161228/1482938994.054750.bb3.l.png /dados/ufes/20161228/1482938994.054750.bb3.r.png
7757730.325726 -363561.893270 0.000000 0.052503 0.018380 0.636911 1482938994.117305 /dados/ufes/20161228/1482938994.117305.bb3.l.png /dados/ufes/20161228/1482938994.117305.bb3.r.png
7757730.321143 -363561.883614 0.000000 0.052646 0.018421 0.636678 1482938994.180033 /dados/ufes/20161228/1482938994.180033.bb3.l.png /dados/ufes/20161228/1482938994.180033.bb3.r.png
7757730.322686 -363561.881690 0.000000 0.052177 0.018731 0.637505 1482938994.242331 /dados/ufes/20161228/1482938994.242331.bb3.l.png /dados/ufes/20161228/1482938994.242331.bb3.r.png
7757730.314742 -363561.883195 0.000000 0.052001 0.018715 0.636463 1482938994.306549 /dados/ufes/20161228/1482938994.306549.bb3.l.png /dados/ufes/20161228/1482938994.306549.bb3.r.png
7757730.310849 -363561.883119 0.000000 0.051922 0.018742 0.636463 1482938994.367258 /dados/ufes/20161228/1482938994.367258.bb3.l.png /dados/ufes/20161228/1482938994.367258.bb3.r.png
7757730.310901 -363561.883092 0.000000 0.051739 0.018935 0.636468 1482938994.429761 /dados/ufes/20161228/1482938994.429761.bb3.l.png /dados/ufes/20161228/1482938994.429761.bb3.r.png
7757730.314184 -363561.884006 0.000000 0.051850 0.019055 0.636525 1482938994.492307 /dados/ufes/20161228/1482938994.492307.bb3.l.png /dados/ufes/20161228/1482938994.492307.bb3.r.png
7757730.322465 -363561.887676 0.000000 0.051830 0.019099 0.636664 1482938994.554781 /dados/ufes/20161228/1482938994.554781.bb3.l.png /dados/ufes/20161228/1482938994.554781.bb3.r.png
7757730.326859 -363561.887482 0.000000 0.051865 0.019137 0.636642 1482938994.617260 /dados/ufes/20161228/1482938994.617260.bb3.l.png /dados/ufes/20161228/1482938994.617260.bb3.r.png
7757730.328407 -363561.894875 0.000000 0.051815 0.019096 0.637522 1482938994.679800 /dados/ufes/20161228/1482938994.679800.bb3.l.png /dados/ufes/20161228/1482938994.679800.bb3.r.png
7757730.336966 -363561.899331 0.000000 0.051910 0.019401 0.638260 1482938994.742288 /dados/ufes/20161228/1482938994.742288.bb3.l.png /dados/ufes/20161228/1482938994.742288.bb3.r.png
7757730.329703 -363561.894359 0.000000 0.051774 0.019647 0.637331 1482938994.804764 /dados/ufes/20161228/1482938994.804764.bb3.l.png /dados/ufes/20161228/1482938994.804764.bb3.r.png
7757730.330982 -363561.895513 0.000000 0.051683 0.019684 0.636992 1482938994.867308 /dados/ufes/20161228/1482938994.867308.bb3.l.png /dados/ufes/20161228/1482938994.867308.bb3.r.png
7757730.335778 -363561.895093 0.000000 0.051647 0.019517 0.637553 1482938994.929830 /dados/ufes/20161228/1482938994.929830.bb3.l.png /dados/ufes/20161228/1482938994.929830.bb3.r.png
7757730.335776 -363561.895421 0.000000 0.051745 0.019237 0.637280 1482938994.992309 /dados/ufes/20161228/1482938994.992309.bb3.l.png /dados/ufes/20161228/1482938994.992309.bb3.r.png
7757730.330154 -363561.896560 0.000000 0.051898 0.019348 0.637450 1482938995.054881 /dados/ufes/20161228/1482938995.054881.bb3.l.png /dados/ufes/20161228/1482938995.054881.bb3.r.png
7757730.329794 -363561.896391 0.000000 0.051956 0.019353 0.637414 1482938995.117307 /dados/ufes/20161228/1482938995.117307.bb3.l.png /dados/ufes/20161228/1482938995.117307.bb3.r.png
7757730.329631 -363561.893007 0.000000 0.051834 0.019513 0.636949 1482938995.179813 /dados/ufes/20161228/1482938995.179813.bb3.l.png /dados/ufes/20161228/1482938995.179813.bb3.r.png
7757730.344656 -363561.881280 0.000000 0.051969 0.019482 0.636846 1482938995.242336 /dados/ufes/20161228/1482938995.242336.bb3.l.png /dados/ufes/20161228/1482938995.242336.bb3.r.png
7757730.327022 -363561.887753 0.000000 0.051973 0.019323 0.636914 1482938995.304816 /dados/ufes/20161228/1482938995.304816.bb3.l.png /dados/ufes/20161228/1482938995.304816.bb3.r.png
7757730.328987 -363561.892337 0.000000 0.051973 0.019323 0.636864 1482938995.367276 /dados/ufes/20161228/1482938995.367276.bb3.l.png /dados/ufes/20161228/1482938995.367276.bb3.r.png
7757730.334572 -363561.889923 0.000000 0.052069 0.019133 0.637275 1482938995.429871 /dados/ufes/20161228/1482938995.429871.bb3.l.png /dados/ufes/20161228/1482938995.429871.bb3.r.png
7757730.335845 -363561.892471 0.000000 0.051883 0.019479 0.637787 1482938995.494929 /dados/ufes/20161228/1482938995.494929.bb3.l.png /dados/ufes/20161228/1482938995.494929.bb3.r.png
7757730.328363 -363561.894632 0.000000 0.052016 0.019496 0.637186 1482938995.556363 /dados/ufes/20161228/1482938995.556363.bb3.l.png /dados/ufes/20161228/1482938995.556363.bb3.r.png
7757730.330555 -363561.896378 0.000000 0.051972 0.019437 0.637016 1482938995.617589 /dados/ufes/20161228/1482938995.617589.bb3.l.png /dados/ufes/20161228/1482938995.617589.bb3.r.png
7757730.327854 -363561.894319 0.000000 0.052095 0.019480 0.637003 1482938995.680036 /dados/ufes/20161228/1482938995.680036.bb3.l.png /dados/ufes/20161228/1482938995.680036.bb3.r.png
7757730.328215 -363561.884806 0.000000 0.052156 0.019551 0.636772 1482938995.742414 /dados/ufes/20161228/1482938995.742414.bb3.l.png /dados/ufes/20161228/1482938995.742414.bb3.r.png
7757730.327903 -363561.885756 0.000000 0.051966 0.019538 0.636901 1482938995.804818 /dados/ufes/20161228/1482938995.804818.bb3.l.png /dados/ufes/20161228/1482938995.804818.bb3.r.png
7757730.331955 -363561.891232 0.000000 0.052035 0.019570 0.637379 1482938995.867317 /dados/ufes/20161228/1482938995.867317.bb3.l.png /dados/ufes/20161228/1482938995.867317.bb3.r.png
7757730.329538 -363561.894623 0.000000 0.052007 0.019527 0.637401 1482938995.929871 /dados/ufes/20161228/1482938995.929871.bb3.l.png /dados/ufes/20161228/1482938995.929871.bb3.r.png
7757730.334532 -363561.895893 0.000000 0.052119 0.019402 0.637718 1482938995.992360 /dados/ufes/20161228/1482938995.992360.bb3.l.png /dados/ufes/20161228/1482938995.992360.bb3.r.png
7757730.334424 -363561.901463 0.000000 0.051998 0.019127 0.637716 1482938996.054793 /dados/ufes/20161228/1482938996.054793.bb3.l.png /dados/ufes/20161228/1482938996.054793.bb3.r.png
7757730.332274 -363561.894371 0.000000 0.052084 0.019035 0.637462 1482938996.117307 /dados/ufes/20161228/1482938996.117307.bb3.l.png /dados/ufes/20161228/1482938996.117307.bb3.r.png
7757730.333866 -363561.884469 0.000000 0.052137 0.019039 0.636955 1482938996.179834 /dados/ufes/20161228/1482938996.179834.bb3.l.png /dados/ufes/20161228/1482938996.179834.bb3.r.png
7757730.326809 -363561.896148 0.000000 0.052251 0.019284 0.636980 1482938996.242527 /dados/ufes/20161228/1482938996.242527.bb3.l.png /dados/ufes/20161228/1482938996.242527.bb3.r.png
7757730.322997 -363561.894016 0.000000 0.052406 0.019415 0.637168 1482938996.304810 /dados/ufes/20161228/1482938996.304810.bb3.l.png /dados/ufes/20161228/1482938996.304810.bb3.r.png
7757730.320260 -363561.884969 0.000000 0.052487 0.019385 0.636828 1482938996.367335 /dados/ufes/20161228/1482938996.367335.bb3.l.png /dados/ufes/20161228/1482938996.367335.bb3.r.png
7757730.318346 -363561.886198 0.000000 0.052567 0.019185 0.636881 1482938996.429839 /dados/ufes/20161228/1482938996.429839.bb3.l.png /dados/ufes/20161228/1482938996.429839.bb3.r.png
7757730.313393 -363561.884128 0.000000 0.052719 0.019311 0.636568 1482938996.492347 /dados/ufes/20161228/1482938996.492347.bb3.l.png /dados/ufes/20161228/1482938996.492347.bb3.r.png
7757730.313458 -363561.884090 0.000000 0.052754 0.019564 0.636568 1482938996.554842 /dados/ufes/20161228/1482938996.554842.bb3.l.png /dados/ufes/20161228/1482938996.554842.bb3.r.png
7757730.313709 -363561.884525 0.000000 0.052785 0.019741 0.636547 1482938996.617340 /dados/ufes/20161228/1482938996.617340.bb3.l.png /dados/ufes/20161228/1482938996.617340.bb3.r.png
7757730.325659 -363561.897547 0.000000 0.052778 0.019764 0.637530 1482938996.679895 /dados/ufes/20161228/1482938996.679895.bb3.l.png /dados/ufes/20161228/1482938996.679895.bb3.r.png
7757730.333144 -363561.897690 0.000000 0.052535 0.019849 0.637768 1482938996.742342 /dados/ufes/20161228/1482938996.742342.bb3.l.png /dados/ufes/20161228/1482938996.742342.bb3.r.png
7757730.329104 -363561.892778 0.000000 0.052544 0.020156 0.637340 1482938996.804845 /dados/ufes/20161228/1482938996.804845.bb3.l.png /dados/ufes/20161228/1482938996.804845.bb3.r.png
7757730.328995 -363561.893819 0.000000 0.052770 0.020000 0.637553 1482938996.867347 /dados/ufes/20161228/1482938996.867347.bb3.l.png /dados/ufes/20161228/1482938996.867347.bb3.r.png
7757730.329491 -363561.891987 0.000000 0.052528 0.019809 0.636983 1482938996.929870 /dados/ufes/20161228/1482938996.929870.bb3.l.png /dados/ufes/20161228/1482938996.929870.bb3.r.png
7757730.363403 -363561.900523 0.000000 0.052664 0.019358 0.641349 1482938996.992348 /dados/ufes/20161228/1482938996.992348.bb3.l.png /dados/ufes/20161228/1482938996.992348.bb3.r.png
7757730.346145 -363561.893574 0.000000 0.052626 0.019455 0.636793 1482938997.054809 /dados/ufes/20161228/1482938997.054809.bb3.l.png /dados/ufes/20161228/1482938997.054809.bb3.r.png
7757730.331088 -363561.894930 0.000000 0.052656 0.019360 0.636995 1482938997.117366 /dados/ufes/20161228/1482938997.117366.bb3.l.png /dados/ufes/20161228/1482938997.117366.bb3.r.png
7757730.336081 -363561.891841 0.000000 0.052783 0.019140 0.638046 1482938997.179850 /dados/ufes/20161228/1482938997.179850.bb3.l.png /dados/ufes/20161228/1482938997.179850.bb3.r.png
7757730.336965 -363561.889177 0.000000 0.053003 0.019056 0.638259 1482938997.242360 /dados/ufes/20161228/1482938997.242360.bb3.l.png /dados/ufes/20161228/1482938997.242360.bb3.r.png
7757730.336567 -363561.888427 0.000000 0.053075 0.019011 0.638132 1482938997.304857 /dados/ufes/20161228/1482938997.304857.bb3.l.png /dados/ufes/20161228/1482938997.304857.bb3.r.png
7757730.335560 -363561.886852 0.000000 0.053156 0.019013 0.638628 1482938997.367357 /dados/ufes/20161228/1482938997.367357.bb3.l.png /dados/ufes/20161228/1482938997.367357.bb3.r.png
7757730.332286 -363561.892927 0.000000 0.053257 0.019042 0.637651 1482938997.429937 /dados/ufes/20161228/1482938997.429937.bb3.l.png /dados/ufes/20161228/1482938997.429937.bb3.r.png
7757730.336643 -363561.888152 0.000000 0.053341 0.019006 0.638298 1482938997.494674 /dados/ufes/20161228/1482938997.494674.bb3.l.png /dados/ufes/20161228/1482938997.494674.bb3.r.png
7757730.335630 -363561.887539 0.000000 0.053305 0.019096 0.638344 1482938997.558318 /dados/ufes/20161228/1482938997.558318.bb3.l.png /dados/ufes/20161228/1482938997.558318.bb3.r.png
7757730.332274 -363561.898354 0.000000 0.053262 0.019056 0.637637 1482938997.623647 /dados/ufes/20161228/1482938997.623647.bb3.l.png /dados/ufes/20161228/1482938997.623647.bb3.r.png
7757730.323949 -363561.892620 0.000000 0.053274 0.019043 0.637279 1482938997.685329 /dados/ufes/20161228/1482938997.685329.bb3.l.png /dados/ufes/20161228/1482938997.685329.bb3.r.png
7757730.329679 -363561.900546 0.000000 0.053584 0.018946 0.637639 1482938997.748829 /dados/ufes/20161228/1482938997.748829.bb3.l.png /dados/ufes/20161228/1482938997.748829.bb3.r.png
7757730.323782 -363561.895541 0.000000 0.053660 0.018846 0.637016 1482938997.807911 /dados/ufes/20161228/1482938997.807911.bb3.l.png /dados/ufes/20161228/1482938997.807911.bb3.r.png
7757730.331092 -363561.882444 0.000000 0.053543 0.018600 0.638097 1482938997.867326 /dados/ufes/20161228/1482938997.867326.bb3.l.png /dados/ufes/20161228/1482938997.867326.bb3.r.png
7757730.322635 -363561.888455 0.000000 0.053497 0.018701 0.637058 1482938997.929820 /dados/ufes/20161228/1482938997.929820.bb3.l.png /dados/ufes/20161228/1482938997.929820.bb3.r.png
7757730.327682 -363561.895320 0.000000 0.053764 0.018651 0.637652 1482938997.992423 /dados/ufes/20161228/1482938997.992423.bb3.l.png /dados/ufes/20161228/1482938997.992423.bb3.r.png
7757730.325786 -363561.889771 0.000000 0.053712 0.018714 0.637113 1482938998.054857 /dados/ufes/20161228/1482938998.054857.bb3.l.png /dados/ufes/20161228/1482938998.054857.bb3.r.png
7757730.330190 -363561.899901 0.000000 0.053701 0.018739 0.637608 1482938998.117431 /dados/ufes/20161228/1482938998.117431.bb3.l.png /dados/ufes/20161228/1482938998.117431.bb3.r.png
7757730.332772 -363561.895220 0.000000 0.053543 0.019010 0.637696 1482938998.179886 /dados/ufes/20161228/1482938998.179886.bb3.l.png /dados/ufes/20161228/1482938998.179886.bb3.r.png
7757730.314203 -363561.894646 0.000000 0.053534 0.018924 0.636787 1482938998.242330 /dados/ufes/20161228/1482938998.242330.bb3.l.png /dados/ufes/20161228/1482938998.242330.bb3.r.png
