x y z rx ry rz timestamp left_image right_image
7757730.210521 -363562.151135 0.000000 0.050806 -0.009086 0.660927 1472823534.317160 /dados/ufes/20160902/1472823534.317160.bb8.l.png /dados/ufes/20160902/1472823534.317160.bb8.r.png
7757730.351840 -363562.025802 0.000000 0.049368 -0.009220 0.661668 1472823534.404129 /dados/ufes/20160902/1472823534.404129.bb8.l.png /dados/ufes/20160902/1472823534.404129.bb8.r.png
7757730.502562 -363561.916457 0.000000 0.048462 -0.009877 0.662870 1472823534.490598 /dados/ufes/20160902/1472823534.490598.bb8.l.png /dados/ufes/20160902/1472823534.490598.bb8.r.png
7757730.702146 -363561.757250 0.000000 0.046470 -0.011633 0.663363 1472823534.576832 /dados/ufes/20160902/1472823534.576832.bb8.l.png /dados/ufes/20160902/1472823534.576832.bb8.r.png
7757730.864680 -363561.628880 0.000000 0.046272 -0.012025 0.662615 1472823534.663290 /dados/ufes/20160902/1472823534.663290.bb8.l.png /dados/ufes/20160902/1472823534.663290.bb8.r.png
7757731.037101 -363561.470951 0.000000 0.042044 -0.014419 0.663565 1472823534.751379 /dados/ufes/20160902/1472823534.751379.bb8.l.png /dados/ufes/20160902/1472823534.751379.bb8.r.png
7757731.207902 -363561.333564 0.000000 0.039925 -0.015343 0.663554 1472823534.836215 /dados/ufes/20160902/1472823534.836215.bb8.l.png /dados/ufes/20160902/1472823534.836215.bb8.r.png
7757731.402223 -363561.180387 0.000000 0.038553 -0.016539 0.663882 1472823534.919393 /dados/ufes/20160902/1472823534.919393.bb8.l.png /dados/ufes/20160902/1472823534.919393.bb8.r.png
7757731.554088 -363561.069638 0.000000 0.039072 -0.017222 0.666031 1472823535.006106 /dados/ufes/20160902/1472823535.006106.bb8.l.png /dados/ufes/20160902/1472823535.006106.bb8.r.png
7757731.798514 -363560.896198 0.000000 0.041577 -0.018156 0.663853 1472823535.091578 /dados/ufes/20160902/1472823535.091578.bb8.l.png /dados/ufes/20160902/1472823535.091578.bb8.r.png
7757731.992138 -363560.755214 0.000000 0.045804 -0.020571 0.664131 1472823535.174714 /dados/ufes/20160902/1472823535.174714.bb8.l.png /dados/ufes/20160902/1472823535.174714.bb8.r.png
7757732.165946 -363560.615844 0.000000 0.051363 -0.022142 0.663803 1472823535.258299 /dados/ufes/20160902/1472823535.258299.bb8.l.png /dados/ufes/20160902/1472823535.258299.bb8.r.png
7757732.413044 -363560.443318 0.000000 0.052900 -0.022176 0.664866 1472823535.345242 /dados/ufes/20160902/1472823535.345242.bb8.l.png /dados/ufes/20160902/1472823535.345242.bb8.r.png
7757732.634118 -363560.281395 0.000000 0.053181 -0.022059 0.666886 1472823535.432393 /dados/ufes/20160902/1472823535.432393.bb8.l.png /dados/ufes/20160902/1472823535.432393.bb8.r.png
7757732.849976 -363560.092241 0.000000 0.054755 -0.018947 0.667247 1472823535.521316 /dados/ufes/20160902/1472823535.521316.bb8.l.png /dados/ufes/20160902/1472823535.521316.bb8.r.png
7757733.100432 -363559.906194 0.000000 0.052111 -0.018249 0.668100 1472823535.607265 /dados/ufes/20160902/1472823535.607265.bb8.l.png /dados/ufes/20160902/1472823535.607265.bb8.r.png
7757733.398399 -363559.684569 0.000000 0.050744 -0.017434 0.666991 1472823535.698642 /dados/ufes/20160902/1472823535.698642.bb8.l.png /dados/ufes/20160902/1472823535.698642.bb8.r.png
7757733.568119 -363559.551309 0.000000 0.047957 -0.017754 0.667203 1472823535.784831 /dados/ufes/20160902/1472823535.784831.bb8.l.png /dados/ufes/20160902/1472823535.784831.bb8.r.png
7757733.811355 -363559.346395 0.000000 0.047162 -0.020035 0.669480 1472823535.872321 /dados/ufes/20160902/1472823535.872321.bb8.l.png /dados/ufes/20160902/1472823535.872321.bb8.r.png
7757734.090791 -363559.162030 0.000000 0.049663 -0.020458 0.673072 1472823535.960185 /dados/ufes/20160902/1472823535.960185.bb8.l.png /dados/ufes/20160902/1472823535.960185.bb8.r.png
7757734.353748 -363558.955097 0.000000 0.051069 -0.020498 0.673486 1472823536.045160 /dados/ufes/20160902/1472823536.045160.bb8.l.png /dados/ufes/20160902/1472823536.045160.bb8.r.png
7757734.615142 -363558.737305 0.000000 0.051125 -0.019802 0.674351 1472823536.135212 /dados/ufes/20160902/1472823536.135212.bb8.l.png /dados/ufes/20160902/1472823536.135212.bb8.r.png
7757734.918861 -363558.492494 0.000000 0.057570 -0.019975 0.673991 1472823536.224766 /dados/ufes/20160902/1472823536.224766.bb8.l.png /dados/ufes/20160902/1472823536.224766.bb8.r.png
7757735.162965 -363558.309990 0.000000 0.058472 -0.022129 0.675861 1472823536.309640 /dados/ufes/20160902/1472823536.309640.bb8.l.png /dados/ufes/20160902/1472823536.309640.bb8.r.png
7757735.432310 -363558.098074 0.000000 0.063218 -0.026404 0.676217 1472823536.393590 /dados/ufes/20160902/1472823536.393590.bb8.l.png /dados/ufes/20160902/1472823536.393590.bb8.r.png
7757735.693694 -363557.883537 0.000000 0.065704 -0.027114 0.677382 1472823536.477738 /dados/ufes/20160902/1472823536.477738.bb8.l.png /dados/ufes/20160902/1472823536.477738.bb8.r.png
