x y z rx ry rz timestamp left_image right_image
7757731.198600 -363560.897013 0.000000 0.034061 0.009319 0.657635 1515781840.143328 /dados/ufes/20180112/1515781840.143328.bb3.l.png /dados/ufes/20180112/1515781840.143328.bb3.r.png
7757731.193843 -363560.890066 0.000000 0.033972 0.008323 0.656831 1515781840.205846 /dados/ufes/20180112/1515781840.205846.bb3.l.png /dados/ufes/20180112/1515781840.205846.bb3.r.png
7757731.208607 -363560.909500 0.000000 0.034033 0.008141 0.657507 1515781840.268375 /dados/ufes/20180112/1515781840.268375.bb3.l.png /dados/ufes/20180112/1515781840.268375.bb3.r.png
7757731.181152 -363560.908088 0.000000 0.033993 0.008266 0.655656 1515781840.330861 /dados/ufes/20180112/1515781840.330861.bb3.l.png /dados/ufes/20180112/1515781840.330861.bb3.r.png
7757731.181283 -363560.899415 0.000000 0.034131 0.007942 0.654519 1515781840.393341 /dados/ufes/20180112/1515781840.393341.bb3.l.png /dados/ufes/20180112/1515781840.393341.bb3.r.png
7757731.191149 -363560.875818 0.000000 0.033848 0.007040 0.653065 1515781840.455851 /dados/ufes/20180112/1515781840.455851.bb3.l.png /dados/ufes/20180112/1515781840.455851.bb3.r.png
7757731.203931 -363560.886126 0.000000 0.033856 0.005796 0.655930 1515781840.518319 /dados/ufes/20180112/1515781840.518319.bb3.l.png /dados/ufes/20180112/1515781840.518319.bb3.r.png
7757731.211092 -363560.899491 0.000000 0.033827 0.005578 0.658377 1515781840.580826 /dados/ufes/20180112/1515781840.580826.bb3.l.png /dados/ufes/20180112/1515781840.580826.bb3.r.png
7757731.213226 -363560.899921 0.000000 0.034294 0.003199 0.660812 1515781840.643300 /dados/ufes/20180112/1515781840.643300.bb3.l.png /dados/ufes/20180112/1515781840.643300.bb3.r.png
7757731.202105 -363560.907664 0.000000 0.034010 0.002143 0.657091 1515781840.705818 /dados/ufes/20180112/1515781840.705818.bb3.l.png /dados/ufes/20180112/1515781840.705818.bb3.r.png
7757731.203309 -363560.904025 0.000000 0.033790 0.001394 0.656194 1515781840.768341 /dados/ufes/20180112/1515781840.768341.bb3.l.png /dados/ufes/20180112/1515781840.768341.bb3.r.png
7757731.214524 -363560.891137 0.000000 0.033728 0.000341 0.657257 1515781840.830825 /dados/ufes/20180112/1515781840.830825.bb3.l.png /dados/ufes/20180112/1515781840.830825.bb3.r.png
7757731.230152 -363560.865641 0.000000 0.033585 -0.000446 0.657496 1515781840.893345 /dados/ufes/20180112/1515781840.893345.bb3.l.png /dados/ufes/20180112/1515781840.893345.bb3.r.png
7757731.268263 -363560.835842 0.000000 0.032689 -0.001956 0.654925 1515781840.955802 /dados/ufes/20180112/1515781840.955802.bb3.l.png /dados/ufes/20180112/1515781840.955802.bb3.r.png
7757731.315057 -363560.803202 0.000000 0.032197 -0.003445 0.652576 1515781841.018306 /dados/ufes/20180112/1515781841.018306.bb3.l.png /dados/ufes/20180112/1515781841.018306.bb3.r.png
7757731.373847 -363560.774972 0.000000 0.032005 -0.004715 0.655828 1515781841.080848 /dados/ufes/20180112/1515781841.080848.bb3.l.png /dados/ufes/20180112/1515781841.080848.bb3.r.png
7757731.438499 -363560.718164 0.000000 0.031914 -0.005032 0.656735 1515781841.143371 /dados/ufes/20180112/1515781841.143371.bb3.l.png /dados/ufes/20180112/1515781841.143371.bb3.r.png
7757731.538645 -363560.651435 0.000000 0.035030 -0.006720 0.659513 1515781841.205841 /dados/ufes/20180112/1515781841.205841.bb3.l.png /dados/ufes/20180112/1515781841.205841.bb3.r.png
7757731.605681 -363560.598229 0.000000 0.038137 -0.007707 0.660845 1515781841.268392 /dados/ufes/20180112/1515781841.268392.bb3.l.png /dados/ufes/20180112/1515781841.268392.bb3.r.png
7757731.692306 -363560.518418 0.000000 0.039525 -0.008230 0.658375 1515781841.330858 /dados/ufes/20180112/1515781841.330858.bb3.l.png /dados/ufes/20180112/1515781841.330858.bb3.r.png
7757731.786770 -363560.460167 0.000000 0.041584 -0.008697 0.659335 1515781841.393357 /dados/ufes/20180112/1515781841.393357.bb3.l.png /dados/ufes/20180112/1515781841.393357.bb3.r.png
7757731.938394 -363560.348135 0.000000 0.044331 -0.008179 0.656503 1515781841.455858 /dados/ufes/20180112/1515781841.455858.bb3.l.png /dados/ufes/20180112/1515781841.455858.bb3.r.png
7757732.028548 -363560.274539 0.000000 0.043563 -0.007752 0.657619 1515781841.518367 /dados/ufes/20180112/1515781841.518367.bb3.l.png /dados/ufes/20180112/1515781841.518367.bb3.r.png
7757732.132374 -363560.193774 0.000000 0.042503 -0.007448 0.654981 1515781841.580883 /dados/ufes/20180112/1515781841.580883.bb3.l.png /dados/ufes/20180112/1515781841.580883.bb3.r.png
7757732.271729 -363560.097189 0.000000 0.040892 -0.006790 0.654921 1515781841.643363 /dados/ufes/20180112/1515781841.643363.bb3.l.png /dados/ufes/20180112/1515781841.643363.bb3.r.png
7757732.410093 -363559.983432 0.000000 0.038764 -0.007050 0.655412 1515781841.705885 /dados/ufes/20180112/1515781841.705885.bb3.l.png /dados/ufes/20180112/1515781841.705885.bb3.r.png
